Id,Transaction ID,Customer ID,Customer Name,Bank Name,Transaction Amount (EUR),Merchant Name,Merchant Type,Transaction Country,Transaction Type
557,8239d4cb-a187-42ff-96e4-ad06e9e06175,95b796d6-c89b-48ae-8cbd-7119046a7ae2,Dexter Zboncak Leannon DDS,Archaic Small Time Bank,880484.75,Cher McDermott Prosacco,Fast Food,Ivory Coast,CONTACTLESS
558,1a6a3bed-6508-4a80-9243-731b42679ead,fb887465-120a-4e29-a2a9-1fe66b354f73,Mrs. Jimmie Russel Grady,Cobol Systems Bank,-299687.1,Ellyn Tillman Gulgowski III,Supermarket,Venezuela,ECOM
559,03c06062-675c-4932-9659-a3b4eefd2f27,70565791-9dcf-41ef-8373-8d3d588cd4dc,Dr. Quincy Romaguera Rosenbaum,Archaic Small Time Bank,224246.14,Concepcion Bayer Fay,Fuel,Ghana,ECOM
560,2881a403-84b1-4c62-b2cc-8aee059d5690,0e2e7a0b-eb08-413f-ad01-0dee84d04b3e,Dr. Margie Feest Pfannerstill,Archaic Small Time Bank,227190.24,Cher McDermott Prosacco,Fast Food,Sierra Leone,CONTACTLESS
561,78d1d392-f8a0-4fb7-993e-0f8722833b4b,0e2e7a0b-eb08-413f-ad01-0dee84d04b3e,Dr. Margie Feest Pfannerstill,Archaic Small Time Bank,-227190.24,Cher McDermott Prosacco,Fast Food,Sierra Leone,CONTACTLESS
562,b93fbc70-8e67-4c63-810d-50b576287ded,0fbf6f5d-dfc8-4e7c-85ef-f96cea3b64d8,Gail Hartmann Bins,Challenger Bank,827516.57,Stan Simonis Welch,Clothing,Namibia,MAGNETIC STRIPE
563,46d2eb25-c187-49eb-8d7c-0b2cbdcd24f5,fb887465-120a-4e29-a2a9-1fe66b354f73,Mrs. Jimmie Russel Grady,Cobol Systems Bank,299687.1,Ellyn Tillman Gulgowski III,Supermarket,Venezuela,ECOM
564,e342ccf6-c31f-4019-967c-48ea22e02922,a5c90fff-5a63-4d96-9f0c-c12509113e90,Nakia Corwin Little,Archaic Big Bank,58596.01,Fabian Smith Frami V,Health Care,Sint Maarten (Dutch part),CONTACTLESS
565,15967437-81d3-4ff4-86e1-759b24557b84,fe76550d-7a42-470e-8b45-defdeffff445,Dr. Quincy O'Keefe Ledner,Challenger Bank,954141.87,Stan Simonis Welch,Clothing,American Samoa,CONTACTLESS
566,0a6b26af-a226-491d-8fef-541f5c2ccba0,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,-534161.17,Juliana Bauch Bernier,Fast Food,Saudi Arabia,CHIP AND PIN
567,4fb61bf9-0249-4451-a6df-b3df7627eb36,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,534161.17,Juliana Bauch Bernier,Fast Food,Saudi Arabia,CHIP AND PIN
568,9f4c8319-64c0-4a4c-867c-2efa75bcd4df,0ce2dde3-4db7-414a-834d-15249f6c89ce,Verlie Beahan Effertz,Archaic Small Time Bank,829718.3,Octavia Braun Rice IV,Supermarket,Austria,CHIP AND PIN
569,93d4f810-3321-42eb-a001-d74aa10e38f3,9d485eea-28d5-417d-b87a-5208f83cebb5,Barbera Kunze Langworth IV,Unknown Bank,584160.42,Stan Simonis Welch,Clothing,"Congo, Democratic Republic of the",CONTACTLESS
570,ae54f14c-69fe-4394-9bde-d8b5ab33a2a2,eccf76d8-bf0e-48aa-b565-310df7dcf3ff,Ellan Hansen Witting IV,Archaic Big Bank,259843.4,Miss Clora Schmidt Reinger,Online Services,Lesotho,CONTACTLESS
571,6a4b4097-c95f-4c9a-ae15-1935455ba780,b7a4f607-0e5d-4c39-afe7-b40833ac5f72,Latoyia Batz Huels,Challenger Bank,836417.83,Concepcion Bayer Fay,Fuel,Gibraltar,MAGNETIC STRIPE
572,b737ab8d-f2e3-48f8-9c28-e019bb747a3e,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,-807388.01,Fabian Smith Frami V,Health Care,Isle of Man,ECOM
573,9f646297-c115-42a8-9cd8-6310add08bbf,11e98bd5-ede8-4639-8287-4ae0b378818f,Elfriede Champlin Nitzsche,Archaic Small Time Bank,200766.65,Cher McDermott Prosacco,Fast Food,Senegal,ECOM
574,1d04b2d2-f63e-43bf-ac85-a8140f58cb26,0fbf6f5d-dfc8-4e7c-85ef-f96cea3b64d8,Gail Hartmann Bins,Challenger Bank,9982.42,Cher McDermott Prosacco,Fast Food,Tunisia,MAGNETIC STRIPE
575,79f21ae0-b100-4ea2-959f-a7af5f64f146,dcb0bd15-1d03-4d1a-a04a-86f0404bc3b3,Mr. Alyson Turner Mosciski,Archaic Big Bank,561029.26,Juliana Bauch Bernier,Fast Food,Sweden,CHIP AND PIN
576,2eb49b91-d51e-4d93-996b-c8b46ec6d31c,0e2e7a0b-eb08-413f-ad01-0dee84d04b3e,Dr. Margie Feest Pfannerstill,Archaic Small Time Bank,860093.82,Miss Clora Schmidt Reinger,Online Services,New Zealand,ECOM
577,921582ea-31fc-4159-8a43-33cb3951f526,dcb0bd15-1d03-4d1a-a04a-86f0404bc3b3,Mr. Alyson Turner Mosciski,Archaic Big Bank,-561029.26,Juliana Bauch Bernier,Fast Food,Sweden,CHIP AND PIN
578,ad71fe3b-dba0-48aa-8c62-c35b0568a319,5a4c6412-2e52-4d6a-94d5-bb5f334b8863,Mr. Nakita Watsica Hermann,Cobol Systems Bank,397375.52,Milagro Hane Funk,Clothing,Malta,CONTACTLESS
579,1715e832-8dcc-466d-a78c-c46ee57a7796,5a4c6412-2e52-4d6a-94d5-bb5f334b8863,Mr. Nakita Watsica Hermann,Cobol Systems Bank,38262.64,Fabian Smith Frami V,Health Care,Somalia,CHIP AND PIN
580,47780f43-fbd4-4d02-8a51-6679997505da,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,807388.01,Fabian Smith Frami V,Health Care,Isle of Man,ECOM
581,ef66eea7-3119-49e1-8341-5e9b262a8a7a,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,816945.38,Octavia Braun Rice IV,Supermarket,Mongolia,MAGNETIC STRIPE
582,cbb5d986-ac4d-471c-b11d-9a3cdca6f260,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,78793.03,Milagro Hane Funk,Clothing,Lesotho,ECOM
583,06a6ca13-6eab-42a3-9737-89a1d1b037d9,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,-405952.95,Fabian Smith Frami V,Health Care,Egypt,MAGNETIC STRIPE
584,1a0c6065-24ae-49f6-a46b-a802ad169a3f,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,405952.95,Fabian Smith Frami V,Health Care,Egypt,MAGNETIC STRIPE
585,e5541829-7501-46c4-bdc2-0891e829c969,5a4c6412-2e52-4d6a-94d5-bb5f334b8863,Mr. Nakita Watsica Hermann,Cobol Systems Bank,8081.62,Milagro Hane Funk,Clothing,Belgium,MAGNETIC STRIPE
586,14b72c7a-8473-4683-8765-24027dbd7ff4,d728eb50-a521-4695-a948-1686bdff04cd,Dr. Jame Konopelski Metz,Unknown Bank,-878824.36,Amos Kunze Strosin,Online Services,Guernsey,CHIP AND PIN
587,82754da7-316a-4a3d-b441-d2c46e42f3b4,d728eb50-a521-4695-a948-1686bdff04cd,Dr. Jame Konopelski Metz,Unknown Bank,878824.36,Amos Kunze Strosin,Online Services,Guernsey,CHIP AND PIN
588,e968351f-a44d-41d5-9dd2-15b143e2514e,81a69751-a910-4aa9-a51b-0f3581b80c64,Dr. Celine Treutel Morissette,Challenger Bank,961920.12,Stan Simonis Welch,Clothing,Italy,MAGNETIC STRIPE
589,07397f81-bee7-4ef8-af54-6d240f3a834b,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,56606.52,Octavia Braun Rice IV,Supermarket,Lesotho,MAGNETIC STRIPE
590,495d2a82-3428-414c-a890-ef796f71c8b0,404c9a47-c34e-479f-a12a-99aaba68a4e1,Miss Richie Hayes Wilderman,Shady Bank,180122.47,Miss Clora Schmidt Reinger,Online Services,Guatemala,CONTACTLESS
591,e17496a1-cf75-4062-8f78-34fa6906bf78,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,4062.84,Amos Kunze Strosin,Online Services,Uganda,CONTACTLESS
592,724b8b52-99a8-458c-81cf-55cfb2fbd4ea,d05f790a-3f43-49d8-b4d3-5868d7c70427,Pedro Rath Parisian,Unknown Bank,708433.22,Concepcion Bayer Fay,Fuel,Nicaragua,CHIP AND PIN
593,e5c00d02-8de5-413d-b7f7-742bd33208c0,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,666607.19,Juliana Bauch Bernier,Fast Food,Kiribati,CHIP AND PIN
594,0cbbf19d-1d38-4448-9bb8-6435974f9da8,1f11cf1a-081e-4cf8-a44b-40f812ca362f,Magen Grant Dickinson,Challenger Bank,119016.67,Miss Clora Schmidt Reinger,Online Services,Curaçao,MAGNETIC STRIPE
595,773e6381-7f94-472a-8fda-9a60be787d6c,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,720319.5,Concepcion Bayer Fay,Fuel,Iraq,ECOM
596,748ab940-723c-4fb1-a4f3-361e509b083c,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,12670.79,Octavia Braun Rice IV,Supermarket,Czech Republic,CHIP AND PIN
597,fe380509-e443-4cbf-8c2e-71a865b332e3,eac2547f-e5e6-4834-9439-eacc3bc18324,Mrs. Jose Heathcote Gutkowski,Unknown Bank,393926.32,Milagro Hane Funk,Clothing,Solomon Islands,CONTACTLESS
598,02f4c2cf-355a-4a19-9206-548693322fb2,a67a3b20-c0e6-487f-b4ef-bf2093783048,Eric Wolff Carter,Challenger Bank,975055.2,Fabian Smith Frami V,Health Care,Trinidad and Tobago,MAGNETIC STRIPE
599,40f09717-2866-4c29-ba02-e7081ae9d365,480b613d-0695-4120-8f03-5e20f0f41e22,Odilia Watsica Legros,Unknown Bank,328628.18,Miss Clora Schmidt Reinger,Online Services,Tonga,CONTACTLESS
600,d3b16234-33de-49cf-b944-821c43fce088,e464e3bf-a04a-4282-9930-4647653695b8,Dr. Val Padberg McKenzie,Archaic Small Time Bank,93716.35,Cher McDermott Prosacco,Fast Food,Finland,ECOM
601,5bc3c80a-4a1d-4726-9757-24fdd84b8a96,404c9a47-c34e-479f-a12a-99aaba68a4e1,Miss Richie Hayes Wilderman,Shady Bank,522723.27,Concepcion Bayer Fay,Fuel,Norfolk Island,ECOM
602,427a2d9a-c471-4abd-ab28-29cc017117c1,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,332602.01,Fabian Smith Frami V,Health Care,Denmark,MAGNETIC STRIPE
603,3b796525-0cbd-4fe2-ba31-eef69c009766,6997b9ee-6337-4925-b88a-d7693ae2d7ba,Heide Cremin Nicolas,Archaic Big Bank,269525.61,Juliana Bauch Bernier,Fast Food,Namibia,MAGNETIC STRIPE
604,4eec05cc-5df3-4789-ab53-ebbdbc5db81a,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,-12670.79,Octavia Braun Rice IV,Supermarket,Czech Republic,CHIP AND PIN
605,8ee2ec3f-0832-41f0-83e0-ff2eac2810aa,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,554048.19,Concepcion Bayer Fay,Fuel,Timor-Leste,ECOM
606,8516c1c3-bd57-4ee2-9f37-4fdf7e4a8a67,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,13336.32,Fabian Smith Frami V,Health Care,Czech Republic,ECOM
607,da5c617f-094d-4665-9b5a-f6bae7fb033d,e464e3bf-a04a-4282-9930-4647653695b8,Dr. Val Padberg McKenzie,Archaic Small Time Bank,116976.96,Fabian Smith Frami V,Health Care,Angola,CONTACTLESS
608,aadf3a3d-d8bc-4692-8766-e669382ec717,eccf76d8-bf0e-48aa-b565-310df7dcf3ff,Ellan Hansen Witting IV,Archaic Big Bank,95004.79,Cher McDermott Prosacco,Fast Food,Andorra,ECOM
609,097d2560-01d9-4af3-b3fd-22956a6f4b00,d64754cb-f9dd-4e9f-ac91-9cce5ba69a4a,Laverne Borer Shanahan,Archaic Small Time Bank,-849371.02,Juliana Bauch Bernier,Fast Food,Lesotho,CONTACTLESS
610,6fabf09c-5f1a-4271-8705-aa61ac19f32f,95b796d6-c89b-48ae-8cbd-7119046a7ae2,Dexter Zboncak Leannon DDS,Archaic Small Time Bank,989365.7,Stan Simonis Welch,Clothing,Saint Vincent and the Grenadines,ECOM
611,85ce8d36-9ebb-449b-b8eb-85e6507a1a1b,d64754cb-f9dd-4e9f-ac91-9cce5ba69a4a,Laverne Borer Shanahan,Archaic Small Time Bank,849371.02,Juliana Bauch Bernier,Fast Food,Lesotho,CONTACTLESS
612,3c84e228-49a2-4363-9f3e-abcbded447b1,eac2547f-e5e6-4834-9439-eacc3bc18324,Mrs. Jose Heathcote Gutkowski,Unknown Bank,72397.4,Cher McDermott Prosacco,Fast Food,Congo,CHIP AND PIN
613,63193257-b644-42d8-b201-6588526a6fbd,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,571893.79,Milagro Hane Funk,Clothing,Andorra,ECOM
614,c8686608-8f4c-4e6d-9230-5c7ddabda6f9,70a49c6b-7685-4d0f-8a8d-17ae1f48970a,Terrance Watsica Orn,Unknown Bank,616815.55,Milagro Hane Funk,Clothing,Kyrgyzstan,MAGNETIC STRIPE
615,e27a39fc-0c4b-4655-9279-47db1c17ee5c,fb887465-120a-4e29-a2a9-1fe66b354f73,Mrs. Jimmie Russel Grady,Cobol Systems Bank,775669.85,Fabian Smith Frami V,Health Care,El Salvador,ECOM
616,3c710313-2ae9-42e1-9ed3-32cd2cb15869,53e1939b-7f5f-4f08-bd0a-504ee6a711c6,Carli Collier Rosenbaum,Archaic Big Bank,44097.23,Fabian Smith Frami V,Health Care,Malawi,ECOM
617,68f07650-e10d-4f9a-942b-9037df627ce6,5ee0996f-51b5-404a-b604-00bc307ad1ae,Ethel Harvey Osinski MD,Cobol Systems Bank,720296.6,Milagro Hane Funk,Clothing,Morocco,ECOM
618,29e02705-180d-4b28-856a-03b21c76b496,b2a8ec7c-a347-4c17-839c-0ac68a0b3418,Dian Zulauf Stanton,Challenger Bank,650884.11,Amos Kunze Strosin,Online Services,Laos,MAGNETIC STRIPE
619,010c0fd7-e70a-4bd4-a285-dbe8c61a3e37,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,866372.81,Stan Simonis Welch,Clothing,Martinique,CHIP AND PIN
620,7be92c9f-f9d2-4fa2-af7a-a7d259cf1b65,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,688549.36,Juliana Bauch Bernier,Fast Food,Bahrain,CHIP AND PIN
621,3598d1b6-ca45-41b1-9aaa-d5dfc0502d14,73a4333f-319a-4709-bfd3-8d0aebb6dee7,Mr. Jimmie Christiansen Klein,Archaic Big Bank,716695.33,Stan Simonis Welch,Clothing,Monaco,CONTACTLESS
622,42c39fca-231a-4d6c-8096-ad51186b45f8,73a4333f-319a-4709-bfd3-8d0aebb6dee7,Mr. Jimmie Christiansen Klein,Archaic Big Bank,-716695.33,Stan Simonis Welch,Clothing,Monaco,CONTACTLESS
623,77128a4c-508f-4285-9e3b-dd35d67bbfc6,eb39a2ae-b8ad-4670-969d-28df20a1f301,Palma Crist Conn,Unknown Bank,648213.11,Milagro Hane Funk,Clothing,Samoa,CONTACTLESS
624,6a4b7d09-4d5a-4cdf-84f5-1fcda0d8a7ad,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,747862.02,Juliana Bauch Bernier,Fast Food,Saint Vincent and the Grenadines,ECOM
625,59e7aba4-cd14-49d0-8604-50c0bb5232c6,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,736186.35,Octavia Braun Rice IV,Supermarket,French Southern Territories,CONTACTLESS
626,2c1724f8-0f7b-43a2-9c99-02b30c877b5c,fd47ec79-e781-4051-b2b4-ae481e3d9d4e,Carylon Blick Lockman Jr.,Shady Bank,987611.62,Concepcion Bayer Fay,Fuel,Papua New Guinea,ECOM
627,2cbe1435-bc83-43bb-87d6-0b41b4c43eeb,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,344619.92,Fabian Smith Frami V,Health Care,Greenland,ECOM
628,618dc22f-5500-4c5f-8d9c-d0aa447ea340,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,-796401.58,Juliana Bauch Bernier,Fast Food,Croatia,ECOM
629,84e0f248-61f4-4027-b810-901e5cd5f38d,9d485eea-28d5-417d-b87a-5208f83cebb5,Barbera Kunze Langworth IV,Unknown Bank,455557.2,Cher McDermott Prosacco,Fast Food,Antigua and Barbuda,ECOM
630,eb661e83-7d75-42f5-bf2e-99b3c2ac3008,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,-772547.82,Miss Clora Schmidt Reinger,Online Services,Finland,MAGNETIC STRIPE
631,d7d4b51a-c4da-446c-bfe4-9b19c1b76bb0,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,796401.58,Juliana Bauch Bernier,Fast Food,Croatia,ECOM
632,500f3d54-c599-4c35-b3dc-29588ceebe72,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,-925073.63,Cher McDermott Prosacco,Fast Food,Fiji,CHIP AND PIN
633,0933c5fd-bb28-4c90-8bf3-3fce6c725e65,50f925f4-3e05-4ab0-bb7d-3e8efb1703c2,Miss Kandy Mayer Romaguera,Unknown Bank,674394.37,Cher McDermott Prosacco,Fast Food,Monaco,CONTACTLESS
634,8d6b5e20-3917-4174-93b2-d10db9637ff4,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,380635,Concepcion Bayer Fay,Fuel,Pakistan,ECOM
635,d3c9b8d1-7c8c-4bd5-bef7-e7219485be66,f5224813-00d7-45d2-866d-e93d54c2250c,Jerold Spencer Simonis,Unknown Bank,301106.67,Juliana Bauch Bernier,Fast Food,Dominican Republic,CONTACTLESS
636,110bc1e5-df67-40f7-8b8f-a6e6f30f01b2,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,925073.63,Cher McDermott Prosacco,Fast Food,Fiji,CHIP AND PIN
637,f0854f3c-5773-4431-a366-fec4f6f3225a,145261f6-1c43-45bd-8e4c-891e64f3b4a3,Quinton Lesch Jerde IV,Archaic Small Time Bank,608509.37,Stan Simonis Welch,Clothing,Aruba,ECOM
638,55feadd9-a7bd-4523-9a6c-e1a4251a0acb,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,217476.99,Milagro Hane Funk,Clothing,Niue,MAGNETIC STRIPE
639,a6e5ac63-3b17-4d86-9fbe-7304e7354421,e3a905d0-d131-4ca4-9f91-252940e6c0d4,Marya Thiel Armstrong PhD,Challenger Bank,772547.82,Miss Clora Schmidt Reinger,Online Services,Finland,MAGNETIC STRIPE
640,28e3d96e-977e-48c0-907d-6eff54880d73,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,-344619.92,Fabian Smith Frami V,Health Care,Greenland,ECOM
641,fa094c95-832c-4abe-9bc0-e850f9d64e07,1d6e5161-7996-4ba5-b19c-9229c887ca19,Isabella Dickens Rodriguez,Unknown Bank,377242.48,Miss Clora Schmidt Reinger,Online Services,Mauritania,CHIP AND PIN
642,82ef3984-33dc-43fe-acbc-df9a86a9b6a5,d728eb50-a521-4695-a948-1686bdff04cd,Dr. Jame Konopelski Metz,Unknown Bank,988887.12,Amos Kunze Strosin,Online Services,"Korea, Democratic People's Republic of Korea",CONTACTLESS
643,2b429fbb-2fdf-45dd-a09e-bffc47d70341,7d9ed078-66aa-497b-a274-08022d5748f6,Oscar Paucek Kuphal PhD,Challenger Bank,213515.66,Amos Kunze Strosin,Online Services,Belarus,MAGNETIC STRIPE
644,193a708a-f5e2-48b7-964d-b16f8aa1a781,83bf4788-c448-4b69-b9da-4d4175de4d2c,Adeline Lockman Vandervort,Shady Bank,670887.1,Stan Simonis Welch,Clothing,Kuwait,CHIP AND PIN
645,7d70bb01-969a-4816-9413-eec528e9c83a,fdab377d-a31f-41a6-a2a2-b09d6c488809,Julio Haag Pacocha DDS,Shady Bank,938345.66,Concepcion Bayer Fay,Fuel,Guinea-Bissau,CHIP AND PIN
646,592b9ec2-d057-4414-afe4-0bc7aa8030cb,1f11cf1a-081e-4cf8-a44b-40f812ca362f,Magen Grant Dickinson,Challenger Bank,463883.2,Octavia Braun Rice IV,Supermarket,Saint Lucia,MAGNETIC STRIPE
647,03dbab05-4fed-4e02-83e1-4a22744a99b4,4c20647c-c769-44b9-8f7a-c19d7e70cf4d,Boris Dickinson O'Keefe,Archaic Small Time Bank,677500.78,Milagro Hane Funk,Clothing,French Guiana,CHIP AND PIN
648,d03aeb62-5e14-49ac-ac7f-40984d3c5983,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,314568.79,Milagro Hane Funk,Clothing,Iceland,CHIP AND PIN
649,eadb59cf-10b3-4935-bc55-ed7c1516ac66,e464e3bf-a04a-4282-9930-4647653695b8,Dr. Val Padberg McKenzie,Archaic Small Time Bank,807014.97,Cher McDermott Prosacco,Fast Food,Senegal,CONTACTLESS
650,cd6f7be2-bbdf-4b3d-a7a6-4268dc19593a,fe76550d-7a42-470e-8b45-defdeffff445,Dr. Quincy O'Keefe Ledner,Challenger Bank,143567.63,Fabian Smith Frami V,Health Care,South Korea,ECOM
651,33a4374a-dd18-43c0-8795-98c2348ba274,d64754cb-f9dd-4e9f-ac91-9cce5ba69a4a,Laverne Borer Shanahan,Archaic Small Time Bank,884877.01,Fabian Smith Frami V,Health Care,"Micronesia, Federated States of",MAGNETIC STRIPE
652,dd8d430c-9b3f-45a6-991b-34790e4c6c22,b2a8ec7c-a347-4c17-839c-0ac68a0b3418,Dian Zulauf Stanton,Challenger Bank,913339.61,Concepcion Bayer Fay,Fuel,Peru,CHIP AND PIN
653,647f8b0f-11dc-45ad-9461-bed43f92d9e1,9ea8521a-e1bd-404e-8a92-0d6f66e7e727,Hilaria Cormier Spencer,Challenger Bank,786436.02,Octavia Braun Rice IV,Supermarket,San Marino,CHIP AND PIN
654,53c3e686-8468-4aa0-922f-996946cf012e,4c20647c-c769-44b9-8f7a-c19d7e70cf4d,Boris Dickinson O'Keefe,Archaic Small Time Bank,944183.6,Juliana Bauch Bernier,Fast Food,South Sudan,MAGNETIC STRIPE
655,14ad0c1b-cfa7-4cab-9adb-81b444fcfb70,d64754cb-f9dd-4e9f-ac91-9cce5ba69a4a,Laverne Borer Shanahan,Archaic Small Time Bank,749818.19,Ellyn Tillman Gulgowski III,Supermarket,"Congo, Democratic Republic of the",MAGNETIC STRIPE
656,c2ffeae6-337d-49f6-8d06-3d2027c65c9b,6997b9ee-6337-4925-b88a-d7693ae2d7ba,Heide Cremin Nicolas,Archaic Big Bank,830380.27,Ellyn Tillman Gulgowski III,Supermarket,Kenya,CHIP AND PIN
657,18fd844f-5054-4cb3-9779-382415709055,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,570222.23,Cher McDermott Prosacco,Fast Food,Lebanon,CHIP AND PIN
658,7d4c9779-bb61-4494-8cd1-2f8511a78b61,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,165879.91,Milagro Hane Funk,Clothing,Bonaire,MAGNETIC STRIPE
659,3ca359ef-b890-4cc5-82b1-10cc2eee85e7,1f11cf1a-081e-4cf8-a44b-40f812ca362f,Magen Grant Dickinson,Challenger Bank,336255,Octavia Braun Rice IV,Supermarket,Chad,CONTACTLESS
660,e5397997-d45f-41d5-9de1-11a4e9c26303,0ce2dde3-4db7-414a-834d-15249f6c89ce,Verlie Beahan Effertz,Archaic Small Time Bank,857080.11,Amos Kunze Strosin,Online Services,Falkland Islands,MAGNETIC STRIPE
661,369615ab-eb23-4b00-8791-c7c0ddcadd5c,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,691211.95,Octavia Braun Rice IV,Supermarket,Slovenia,CONTACTLESS
662,abcb5434-b1d0-4cb8-97d0-e77b88b8e65a,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,-688301.38,Stan Simonis Welch,Clothing,Honduras,CHIP AND PIN
663,6782dee8-d183-4d83-9707-8faea2c25bd4,2ac63d5e-e10e-4ae4-9fce-2792644fca73,Kennith Moore Hauck,Archaic Small Time Bank,26691.65,Cher McDermott Prosacco,Fast Food,Guernsey,CHIP AND PIN
664,8c2f3efc-50db-4c4d-8ab2-331469fe94f8,3fda35bc-02a7-4d25-813b-f783ca076c94,Miss Jaquelyn Kohler Block,Cobol Systems Bank,346121.2,Cher McDermott Prosacco,Fast Food,Aruba,CHIP AND PIN
665,c832e4ed-05a0-4ebd-8a1a-d2f273c6fabe,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,688301.38,Stan Simonis Welch,Clothing,Honduras,CHIP AND PIN
666,35317d20-e191-4927-963b-10201bfe617b,14cffde5-9806-45f1-815d-6a7804a8b3b3,Dallas Collier Bednar,Challenger Bank,670613.07,Miss Clora Schmidt Reinger,Online Services,Central African Republic,MAGNETIC STRIPE
667,1e5030f8-12e8-4a2e-9369-4e29d7525bb3,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,120539.92,Stan Simonis Welch,Clothing,Tanzania,CONTACTLESS
668,b7ab911f-2dff-4036-a2c9-2f923cf47b67,70dc1e47-5f18-4d2e-b1e4-d35a422aabeb,Sherie Nitzsche Cassin DVM,Archaic Big Bank,164866.72,Stan Simonis Welch,Clothing,Angola,ECOM
669,61a506da-fa4c-4c73-8123-c8db231b4313,53e1939b-7f5f-4f08-bd0a-504ee6a711c6,Carli Collier Rosenbaum,Archaic Big Bank,405826.67,Miss Clora Schmidt Reinger,Online Services,Turkey,ECOM
670,bdc93e23-0a41-4d1b-97b9-3f63df813b11,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,213706.57,Concepcion Bayer Fay,Fuel,Latvia,MAGNETIC STRIPE
671,9a7e84c9-06f2-4836-a78f-10d6e921fcd7,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,354192.61,Octavia Braun Rice IV,Supermarket,French Polynesia,CONTACTLESS
